Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
274.98,91.242,0.030,-19.769,34.773,0.050,3.830,1.000,0.137,0.000,0.168,-0.074,34.983,12.810,2.814,-10.521,83.437,359.803,1.213,16.766,"Curva 1.",3.06
275.00,91.932,0.030,-19.688,34.543,-0.026,3.789,1.000,0.137,0.000,0.130,-0.119,34.750,0.715,-3.780,-11.659,83.524,359.850,0.501,17.369,"Curva 1.",3.08
275.02,92.617,0.031,-19.600,34.302,0.046,3.796,1.000,0.042,0.000,-0.062,-0.044,34.511,-1.726,3.637,-11.944,83.789,359.852,358.906,17.979,"Curva 1.",3.10
275.04,93.299,0.031,-19.541,34.085,0.020,3.407,1.000,0.042,0.000,0.114,-0.063,34.255,18.223,-1.494,-12.754,84.100,359.864,0.735,18.576,"Curva 1.",3.12
275.06,93.976,0.031,-19.481,33.843,-0.016,2.999,1.000,0.000,0.000,0.180,-0.085,33.975,19.126,-2.311,-14.003,84.629,359.892,1.511,19.175,"Curva 1.",3.14
275.08,94.646,0.033,-19.405,33.594,0.080,2.835,1.000,0.000,0.000,-0.108,0.002,33.713,7.094,4.894,-13.055,85.360,359.870,359.416,19.782,"Curva 1.",3.16
275.10,95.313,0.033,-19.354,33.349,0.016,2.425,1.000,0.000,0.000,-0.118,-0.049,33.437,19.603,-3.138,-13.610,86.043,359.890,359.921,20.377,"Curva 1.",3.18
275.12,95.976,0.034,-19.323,33.129,0.023,1.841,1.000,0.000,0.000,0.064,-0.050,33.180,28.550,-0.519,-12.689,86.707,359.878,1.780,20.964,"Curva 1.",3.20
275.14,96.633,0.033,-19.274,32.881,0.008,1.608,1.000,0.000,0.000,-0.119,-0.066,32.920,11.057,-0.729,-12.920,87.408,359.872,0.075,21.559,"Curva 1.",3.22
275.16,97.283,0.034,-19.236,32.571,0.024,1.333,1.000,0.000,0.000,-0.225,-0.037,32.598,13.191,1.019,-15.935,88.052,359.898,359.250,22.146,"Curva 1.",3.24
275.18,97.930,0.035,-19.232,32.315,0.019,0.700,1.000,0.000,0.000,0.049,-0.034,32.322,31.330,-1.079,-13.545,88.671,359.909,1.563,22.718,"Curva 1.",3.26
275.20,98.570,0.034,-19.208,32.040,-0.063,0.539,1.000,0.000,0.000,-0.144,-0.091,32.044,7.848,-4.174,-13.854,89.293,359.948,0.439,23.297,"Curva 1.",3.28
275.22,99.205,0.034,-19.188,31.740,0.028,0.310,1.000,0.000,0.000,-0.309,-0.002,31.740,11.397,4.707,-14.964,89.998,359.954,359.229,23.873,"Curva 1.",3.30
275.24,99.834,0.035,-19.201,31.455,0.026,-0.279,1.000,0.000,0.000,-0.091,-0.001,31.457,29.601,-0.712,-13.901,90.673,359.947,1.207,24.432,"Curva 1.",3.32
275.26,100.457,0.035,-19.208,31.155,-0.019,-0.676,1.000,0.000,0.000,-0.077,-0.043,31.162,20.182,-2.649,-14.558,91.384,359.954,1.170,24.992,"Curva 1.",3.34
275.28,101.075,0.036,-19.208,30.868,0.110,-0.908,1.000,0.000,0.000,-0.268,0.061,30.880,12.025,6.623,-13.888,92.179,359.914,359.384,25.553,"Curva 1.",3.36
275.30,101.687,0.037,-19.237,30.582,0.042,-1.412,1.000,0.000,0.000,-0.140,-0.003,30.615,25.909,-3.611,-12.974,92.907,359.914,0.483,26.099,"Curva 1.",3.38
275.32,102.292,0.038,-19.274,30.272,0.006,-1.899,1.000,0.000,0.000,-0.043,-0.034,30.331,25.204,-2.446,-13.943,93.668,359.923,1.515,26.638,"Curva 1.",3.40
275.34,102.894,0.038,-19.299,30.012,0.051,-2.109,1.000,0.000,0.000,-0.223,-0.001,30.086,11.500,2.332,-12.111,94.446,359.903,359.791,27.182,"Curva 1.",3.42
275.36,103.488,0.038,-19.342,29.712,0.003,-2.440,1.000,0.000,0.000,-0.226,-0.036,29.811,17.838,-2.313,-13.485,95.130,359.927,359.757,27.716,"Curva 1.",3.44
275.38,104.076,0.039,-19.405,29.410,-0.005,-2.937,1.000,0.000,0.000,-0.062,-0.038,29.556,26.207,-1.047,-12.492,95.821,359.934,1.446,28.238,"Curva 1.",3.46
275.40,104.660,0.038,-19.453,29.150,-0.039,-3.099,1.000,0.000,0.000,-0.233,-0.066,29.314,9.513,-1.734,-11.996,96.524,359.946,0.213,28.765,"Curva 1.",3.48
275.42,105.238,0.038,-19.509,28.834,0.006,-3.336,1.000,0.000,0.000,-0.336,-0.016,29.025,13.716,2.394,-14.175,97.263,359.963,359.485,29.285,"Curva 1.",3.50
275.44,105.808,0.038,-19.590,28.508,0.011,-3.827,1.000,0.000,0.000,-0.167,-0.003,28.763,26.601,-0.304,-12.760,97.979,359.966,1.197,29.791,"Curva 1.",3.52
275.46,106.373,0.038,-19.663,28.208,-0.023,-4.102,1.000,0.000,0.000,-0.201,-0.032,28.504,15.807,-1.924,-12.763,98.676,359.976,0.780,30.298,"Curva 1.",3.54
275.48,106.933,0.039,-19.737,27.899,0.077,-4.351,1.000,0.000,0.000,-0.279,0.053,28.235,14.824,5.110,-13.180,99.431,359.956,359.615,30.803,"Curva 1.",3.56
275.50,107.485,0.040,-19.833,27.563,0.044,-4.788,1.000,0.000,0.000,-0.143,0.023,27.975,24.401,-1.896,-12.686,100.146,359.954,0.656,31.294,"Curva 1.",3.58
275.52,108.029,0.041,-19.932,27.209,0.010,-5.161,1.000,0.000,0.000,-0.088,-0.004,27.694,21.627,-2.120,-13.825,100.922,359.967,1.136,31.780,"Curva 1.",3.60
275.54,108.571,0.042,-20.024,26.933,0.061,-5.345,1.000,0.000,0.000,-0.233,0.035,27.457,11.821,2.607,-11.660,101.710,359.948,359.792,32.268,"Curva 1.",3.62
275.56,109.104,0.042,-20.132,26.625,0.010,-5.641,1.000,0.000,0.000,-0.227,-0.011,27.215,17.748,-2.560,-11.839,102.440,359.955,0.053,32.745,"Curva 1.",3.64
275.58,109.630,0.042,-20.253,26.305,-0.012,-6.005,1.000,0.000,0.000,-0.155,-0.030,26.981,21.368,-1.516,-11.431,103.187,359.954,1.155,33.213,"Curva 1.",3.66
275.60,110.154,0.041,-20.364,26.037,-0.017,-6.162,1.000,0.000,0.000,-0.296,-0.039,26.755,10.827,-0.308,-11.116,103.947,359.952,0.159,33.684,"Curva 1.",3.68
275.62,110.671,0.041,-20.483,25.718,0.001,-6.394,1.000,0.000,0.000,-0.341,-0.016,26.498,15.276,0.977,-12.515,104.699,359.965,359.809,34.148,"Curva 1.",3.70
275.64,111.178,0.041,-20.619,25.375,0.000,-6.759,1.000,0.000,0.000,-0.238,-0.008,26.259,22.180,-0.432,-11.658,105.436,359.975,0.969,34.600,"Curva 1.",3.72
275.66,111.681,0.041,-20.751,25.059,-0.012,-7.003,1.000,0.000,0.000,-0.260,-0.015,26.018,16.118,-0.756,-11.778,106.187,359.986,0.644,35.052,"Curva 1.",3.74
275.68,112.179,0.042,-20.884,24.744,0.054,-7.223,1.000,0.000,0.000,-0.309,0.043,25.775,15.084,3.343,-11.819,106.959,359.977,359.835,35.500,"Curva 1.",3.76
275.70,112.668,0.043,-21.033,24.398,0.032,-7.542,1.000,0.000,0.000,-0.231,0.024,25.537,20.454,-1.289,-11.635,107.698,359.978,0.529,35.937,"Curva 1.",3.78
275.72,113.150,0.043,-21.185,24.038,0.008,-7.829,1.000,0.000,0.000,-0.197,0.006,25.281,19.296,-1.482,-12.519,108.487,359.988,0.903,36.369,"Curva 1.",3.80
275.74,113.629,0.044,-21.334,23.742,0.039,-8.020,1.000,0.000,0.000,-0.276,0.029,25.058,13.910,1.520,-10.841,109.296,359.976,0.046,36.800,"Curva 1.",3.82
275.76,114.100,0.044,-21.493,23.421,0.017,-8.243,1.000,0.000,0.000,-0.295,0.008,24.828,15.948,-1.098,-11.242,110.071,359.977,0.082,37.223,"Curva 1.",3.84
275.78,114.562,0.044,-21.661,23.083,-0.006,-8.518,1.000,0.000,0.000,-0.255,-0.011,24.604,18.864,-1.422,-10.881,110.849,359.978,0.842,37.637,"Curva 1.",3.86
275.80,115.021,0.044,-21.826,22.780,-0.014,-8.710,1.000,0.000,0.000,-0.308,-0.021,24.386,14.521,-0.499,-10.567,111.648,359.978,0.411,38.051,"Curva 1.",3.88
275.82,115.474,0.044,-21.995,22.472,0.015,-8.890,1.000,0.000,0.000,-0.364,0.004,24.163,14.182,1.429,-10.816,112.447,359.976,359.941,38.460,"Curva 1.",3.90
275.84,115.918,0.044,-22.175,22.135,0.001,-9.136,1.000,0.000,0.000,-0.333,-0.003,23.944,17.933,-0.866,-10.618,113.224,359.983,0.556,38.860,"Curva 1.",3.92
275.86,116.356,0.044,-22.357,21.795,-0.009,-9.362,1.000,0.000,0.000,-0.324,-0.008,23.719,17.255,-0.691,-10.905,114.029,359.993,0.723,39.255,"Curva 1.",3.94
275.88,116.790,0.045,-22.537,21.485,0.029,-9.537,1.000,0.000,0.000,-0.372,0.025,23.504,14.451,1.876,-10.389,114.844,359.988,0.094,39.649,"Curva 1.",3.96
275.90,117.216,0.045,-22.727,21.146,0.023,-9.740,1.000,0.000,0.000,-0.368,0.022,23.278,16.479,-0.392,-10.922,115.637,359.994,0.226,40.034,"Curva 1.",3.98
275.92,117.633,0.045,-22.923,20.791,0.008,-9.969,1.000,0.000,0.000,-0.332,0.013,23.056,18.148,-0.942,-10.747,116.442,0.000,0.739,40.411,"Curva 1.",4.00
275.94,118.047,0.046,-23.117,20.474,0.011,-10.147,1.000,0.000,0.000,-0.362,0.012,22.848,15.169,0.012,-10.018,117.271,-0.003,0.370,40.787,"Curva 1.",4.02
275.96,118.454,0.046,-23.315,20.158,0.023,-10.304,1.000,0.000,0.000,-0.403,0.020,22.635,14.391,0.609,-10.261,118.097,359.993,0.050,41.158,"Curva 1.",4.04
275.98,118.853,0.046,-23.521,19.821,0.003,-10.501,1.000,0.000,0.000,-0.391,0.005,22.428,16.734,-1.125,-9.963,118.913,359.994,0.511,41.520,"Curva 1.",4.06
276.00,119.246,0.046,-23.729,19.495,-0.010,-10.684,1.000,0.000,0.000,-0.397,-0.008,22.227,15.995,-0.838,-9.631,119.747,-0.005,0.598,41.879,"Curva 1.",4.08
276.02,119.635,0.046,-23.937,19.189,0.013,-10.828,1.000,0.000,0.000,-0.442,0.010,22.029,14.008,1.128,-9.516,120.585,359.989,0.139,42.235,"Curva 1.",4.10
276.04,120.015,0.046,-24.151,18.857,0.008,-10.983,1.000,0.000,0.000,-0.451,0.008,21.818,15.276,-0.329,-10.128,121.402,-0.004,0.250,42.583,"Curva 1.",4.12
276.06,120.388,0.046,-24.370,18.512,-0.001,-11.159,1.000,0.000,0.000,-0.431,0.005,21.610,16.616,-0.641,-9.926,122.225,0.005,0.628,42.925,"Curva 1.",4.14
276.08,120.756,0.046,-24.589,18.194,0.006,-11.311,1.000,0.000,0.000,-0.446,0.011,21.418,15.049,0.274,-9.179,123.062,0.005,0.376,43.264,"Curva 1.",4.16
276.10,121.119,0.047,-24.810,17.870,0.021,-11.445,1.000,0.000,0.000,-0.468,0.024,21.216,14.583,0.701,-9.687,123.900,0.004,0.139,43.599,"Curva 1.",4.18
276.12,121.472,0.047,-25.038,17.529,0.010,-11.600,1.000,0.000,0.000,-0.455,0.016,21.015,16.097,-0.693,-9.573,124.736,0.007,0.457,43.925,"Curva 1.",4.20
276.14,121.820,0.047,-25.267,17.198,0.001,-11.748,1.000,0.000,0.000,-0.455,0.008,20.823,15.658,-0.582,-9.153,125.589,0.007,0.532,44.248,"Curva 1.",4.22
276.16,122.163,0.047,-25.497,16.885,0.015,-11.868,1.000,0.000,0.000,-0.485,0.017,20.633,14.125,0.643,-9.028,126.448,0.002,0.205,44.567,"Curva 1.",4.24
276.18,122.499,0.048,-25.731,16.558,0.010,-11.988,1.000,0.000,0.000,-0.497,0.014,20.435,14.671,-0.325,-9.417,127.297,0.005,0.258,44.879,"Curva 1.",4.26
276.20,122.827,0.048,-25.969,16.223,-0.001,-12.120,1.000,0.000,0.000,-0.491,0.007,20.244,15.506,-0.689,-9.066,128.151,0.010,0.526,45.186,"Curva 1.",4.28
276.22,123.150,0.048,-26.207,15.906,0.001,-12.237,1.000,0.000,0.000,-0.506,0.008,20.062,14.543,0.033,-8.616,129.017,0.009,0.374,45.489,"Curva 1.",4.30
276.24,123.467,0.048,-26.447,15.588,0.013,-12.339,1.000,0.000,0.000,-0.528,0.017,19.874,14.131,0.510,-8.932,129.886,0.007,0.190,45.788,"Curva 1.",4.32
276.26,123.776,0.048,-26.691,15.254,0.007,-12.451,1.000,0.000,0.000,-0.526,0.014,19.683,15.128,-0.384,-9.003,130.753,0.010,0.391,46.080,"Curva 1.",4.34
276.28,124.080,0.048,-26.937,14.925,0.003,-12.563,1.000,0.000,0.000,-0.526,0.011,19.501,15.084,-0.305,-8.580,131.633,0.009,0.470,46.367,"Curva 1.",4.36
276.30,124.378,0.048,-27.183,14.609,0.015,-12.657,1.000,0.000,0.000,-0.546,0.018,19.322,14.171,0.493,-8.458,132.523,0.003,0.253,46.651,"Curva 1.",4.38
276.32,124.669,0.049,-27.433,14.284,0.015,-12.746,1.000,0.000,0.000,-0.557,0.018,19.136,14.436,-0.049,-8.757,133.413,0.002,0.259,46.929,"Curva 1.",4.40
276.34,124.952,0.049,-27.685,13.953,0.007,-12.841,1.000,0.000,0.000,-0.558,0.012,18.954,14.924,-0.495,-8.524,134.309,0.002,0.440,47.201,"Curva 1.",4.42
276.36,125.231,0.049,-27.937,13.638,0.007,-12.926,1.000,0.000,0.000,-0.573,0.010,18.782,14.203,-0.094,-8.074,135.213,-0.002,0.356,47.469,"Curva 1.",4.44
276.38,125.504,0.049,-28.191,13.326,0.014,-12.998,1.000,0.000,0.000,-0.595,0.014,18.606,13.709,0.265,-8.211,136.119,-0.005,0.215,47.733,"Curva 1.",4.46
276.40,125.769,0.049,-28.448,13.004,0.008,-13.072,1.000,0.000,0.000,-0.603,0.011,18.428,14.306,-0.371,-8.309,137.024,0.000,0.337,47.991,"Curva 1.",4.48
276.42,126.028,0.049,-28.706,12.681,0.003,-13.146,1.000,0.000,0.000,-0.607,0.009,18.255,14.477,-0.335,-8.038,137.938,0.004,0.415,48.244,"Curva 1.",4.50
276.44,126.282,0.050,-28.964,12.369,0.010,-13.210,1.000,0.000,0.000,-0.623,0.014,18.086,13.857,0.256,-7.865,138.858,0.006,0.271,48.493,"Curva 1.",4.52
276.46,126.529,0.050,-29.224,12.051,0.011,-13.267,1.000,0.000,0.000,-0.635,0.017,17.912,13.959,0.032,-8.073,139.780,0.009,0.251,48.737,"Curva 1.",4.54
276.48,126.769,0.050,-29.486,11.728,0.007,-13.327,1.000,0.000,0.000,-0.637,0.015,17.741,14.406,-0.317,-7.944,140.708,0.013,0.384,48.975,"Curva 1.",4.56
276.50,127.004,0.050,-29.748,11.413,0.007,-13.381,1.000,0.000,0.000,-0.648,0.015,17.575,13.993,-0.093,-7.632,141.647,0.014,0.348,49.210,"Curva 1.",4.58
276.52,127.233,0.050,-30.011,11.105,0.011,-13.424,1.000,0.000,0.000,-0.665,0.019,17.409,13.572,0.157,-7.670,142.589,0.015,0.239,49.440,"Curva 1.",4.60
276.54,127.455,0.051,-30.275,10.791,0.007,-13.464,1.000,0.000,0.000,-0.676,0.016,17.241,13.807,-0.288,-7.708,143.533,0.019,0.305,49.664,"Curva 1.",4.62
276.56,127.671,0.051,-30.541,10.479,0.002,-13.503,1.000,0.000,0.000,-0.685,0.013,17.078,13.809,-0.345,-7.462,144.482,0.021,0.368,49.884,"Curva 1.",4.64
276.58,127.882,0.051,-30.806,10.179,0.004,-13.534,1.000,0.000,0.000,-0.703,0.014,16.920,13.264,0.047,-7.246,145.434,0.022,0.277,50.100,"Curva 1.",4.66
276.60,128.087,0.051,-31.073,9.879,0.005,-13.557,1.000,0.000,0.000,-0.722,0.015,16.759,13.098,-0.010,-7.335,146.383,0.023,0.245,50.311,"Curva 1.",4.68
276.62,128.284,0.051,-31.340,9.576,0.001,-13.579,1.000,0.000,0.000,-0.731,0.013,16.600,13.354,-0.275,-7.268,147.330,0.027,0.334,50.517,"Curva 1.",4.70
276.64,128.477,0.051,-31.608,9.278,0.001,-13.597,1.000,0.000,0.000,-0.743,0.014,16.444,13.139,-0.097,-7.065,148.279,0.030,0.328,50.719,"Curva 1.",4.72
276.66,128.664,0.051,-31.875,8.988,0.005,-13.606,1.000,0.000,0.000,-0.760,0.017,16.289,12.696,0.136,-7.009,149.222,0.031,0.245,50.917,"Curva 1.",4.74
276.68,128.845,0.051,-32.143,8.700,0.003,-13.609,1.000,0.000,0.000,-0.773,0.016,16.134,12.613,-0.150,-7.042,150.154,0.033,0.267,51.110,"Curva 1.",4.76
276.70,129.020,0.051,-32.412,8.411,0.000,-13.612,1.000,0.000,0.000,-0.779,0.014,15.982,12.699,-0.258,-6.888,151.080,0.035,0.327,51.298,"Curva 1.",4.78
276.72,129.190,0.051,-32.680,8.129,0.000,-13.609,1.000,0.000,0.000,-0.789,0.014,15.832,12.366,-0.023,-6.747,152.001,0.036,0.280,51.483,"Curva 1.",4.80
276.74,129.354,0.051,-32.948,7.849,0.002,-13.599,1.000,0.000,0.000,-0.796,0.015,15.681,12.256,0.018,-6.812,152.916,0.037,0.244,51.663,"Curva 1.",4.82
276.76,129.512,0.051,-33.216,7.571,0.000,-13.585,1.000,0.000,0.000,-0.800,0.015,15.532,12.136,-0.168,-6.724,153.818,0.040,0.284,51.839,"Curva 1.",4.84
276.78,129.665,0.051,-33.484,7.308,-0.002,-13.565,1.000,0.000,0.000,-0.810,0.013,15.387,11.443,-0.127,-6.562,154.700,0.042,0.269,52.011,"Curva 1.",4.86
276.80,129.813,0.051,-33.752,7.051,-0.001,-13.538,1.000,0.000,0.000,-0.818,0.014,15.243,11.164,-0.017,-6.508,155.561,0.043,0.233,52.178,"Curva 1.",4.88
276.82,129.956,0.051,-34.019,6.794,-0.001,-13.509,1.000,0.000,0.000,-0.818,0.014,15.099,11.184,-0.076,-6.510,156.402,0.045,0.259,52.342,"Curva 1.",4.90
276.84,130.093,0.051,-34.286,6.540,-0.001,-13.475,1.000,0.000,0.000,-0.814,0.014,14.956,11.067,-0.060,-6.472,157.225,0.045,0.279,52.502,"Curva 1.",4.92
276.86,130.225,0.051,-34.552,6.289,0.001,-13.437,1.000,0.000,0.000,-0.806,0.016,14.814,10.930,0.064,-6.469,158.032,0.045,0.250,52.657,"Curva 1.",4.94
276.88,130.353,0.051,-34.817,6.038,0.003,-13.394,1.000,0.000,0.000,-0.792,0.018,14.671,10.906,0.048,-6.523,158.822,0.045,0.242,52.809,"Curva 1.",4.96
276.90,130.475,0.051,-35.082,5.788,0.003,-13.348,1.000,0.000,0.000,-0.772,0.018,14.528,10.911,-0.062,-6.523,159.598,0.045,0.268,52.957,"Curva 1.",4.98
276.92,130.592,0.051,-35.345,5.541,0.003,-13.298,1.000,0.000,0.000,-0.750,0.017,14.386,10.822,-0.060,-6.511,160.364,0.043,0.265,53.101,"Curva 1.",5.00
276.94,130.704,0.051,-35.608,5.294,0.003,-13.244,1.000,0.000,0.000,-0.725,0.017,14.245,10.798,-0.030,-6.523,161.124,0.042,0.247,53.241,"Curva 1.",5.02
276.96,130.811,0.051,-35.870,5.050,0.002,-13.187,1.000,0.000,0.000,-0.698,0.015,14.103,10.713,-0.099,-6.529,161.879,0.041,0.251,53.378,"Curva 1.",5.04
276.98,130.913,0.051,-36.130,4.807,0.001,-13.126,1.000,0.000,0.000,-0.669,0.014,13.962,10.704,-0.121,-6.549,162.632,0.041,0.264,53.510,"Curva 1.",5.06
277.00,131.011,0.051,-36.389,4.564,0.001,-13.062,1.000,0.000,0.000,-0.639,0.014,13.821,10.733,-0.060,-6.528,163.388,0.041,0.262,53.639,"Curva 1.",5.08
277.02,131.104,0.052,-36.647,4.326,0.002,-12.994,1.000,0.000,0.000,-0.612,0.014,13.681,10.472,-0.010,-6.523,164.144,0.041,0.244,53.764,"Curva 1.",5.10
277.04,131.192,0.052,-36.904,4.094,0.002,-12.922,1.000,0.000,0.000,-0.586,0.014,13.542,10.278,-0.030,-6.509,164.897,0.042,0.242,53.885,"Curva 1.",5.12
277.06,131.276,0.052,-37.159,3.867,0.002,-12.846,1.000,0.083,0.000,-0.561,0.015,13.404,10.075,-0.033,-6.465,165.647,0.043,0.245,54.003,"Curva 1.",5.14
277.08,131.355,0.052,-37.413,3.632,0.003,-12.767,1.000,0.171,0.000,-0.529,0.016,13.263,10.470,-0.025,-6.626,166.403,0.045,0.266,54.117,"Curva 1.",5.16
277.10,131.429,0.052,-37.665,3.382,0.004,-12.686,1.000,0.171,0.000,-0.484,0.018,13.120,11.271,0.020,-6.723,167.185,0.049,0.298,54.227,"Curva 1.",5.18
277.12,131.498,0.052,-37.916,3.136,0.007,-12.602,1.000,0.455,0.000,-0.444,0.021,12.978,11.187,0.066,-6.666,167.987,0.051,0.272,54.333,"Curva 1.",5.20
277.14,131.563,0.052,-38.164,2.890,0.008,-12.515,1.000,0.455,0.000,-0.405,0.021,12.838,11.209,-0.002,-6.636,168.805,0.052,0.256,54.436,"Curva 1.",5.22
277.16,131.623,0.052,-38.412,2.642,0.006,-12.433,1.000,0.455,0.000,-0.363,0.019,12.706,11.461,-0.168,-6.249,169.638,0.050,0.292,54.534,"Curva 1.",5.24
277.18,131.678,0.052,-38.658,2.401,0.004,-12.355,1.000,0.455,0.000,-0.324,0.015,12.582,11.245,-0.150,-5.835,170.479,0.043,0.284,54.628,"Curva 1.",5.26
277.20,131.729,0.052,-38.902,2.168,0.004,-12.280,1.000,0.537,0.000,-0.289,0.012,12.467,10.973,-0.078,-5.482,171.319,0.035,0.247,54.719,"Curva 1.",5.28
277.22,131.775,0.052,-39.145,1.933,0.001,-12.203,1.000,0.537,0.000,-0.248,0.009,12.353,11.103,-0.176,-5.407,172.149,0.029,0.268,54.806,"Curva 1.",5.30
277.24,131.815,0.052,-39.387,1.696,-0.001,-12.131,1.000,0.623,0.000,-0.198,0.005,12.247,11.291,-0.160,-5.040,172.966,0.024,0.300,54.888,"Curva 1.",5.32
277.26,131.852,0.052,-39.627,1.467,0.001,-12.064,1.000,0.890,0.000,-0.148,0.005,12.152,11.044,0.022,-4.568,173.763,0.020,0.265,54.967,"Curva 1.",5.34
277.28,131.883,0.052,-39.867,1.240,0.002,-12.002,1.000,0.890,0.000,-0.092,0.006,12.066,10.995,0.031,-4.160,174.540,0.014,0.247,55.042,"Curva 1.",5.36
277.30,131.910,0.052,-40.105,1.017,0.001,-11.953,1.000,0.890,0.000,-0.033,0.003,11.996,10.923,-0.100,-3.377,175.296,0.006,0.276,55.113,"Curva 1.",5.38
277.32,131.933,0.052,-40.343,0.805,0.001,-11.921,1.000,0.890,0.000,0.021,-0.001,11.948,10.433,-0.057,-2.327,176.034,359.992,0.259,55.181,"Curva 1.",5.40
277.34,131.951,0.052,-40.581,0.607,0.001,-11.905,1.000,0.890,0.000,0.068,-0.004,11.920,9.874,-0.022,-1.379,176.758,359.973,0.217,55.246,"Curva 1.",5.42
277.36,131.966,0.052,-40.819,0.416,0.000,-11.901,1.000,0.968,0.000,0.110,-0.010,11.908,9.517,-0.129,-0.575,177.471,359.954,0.223,55.308,"Curva 1.",5.44
277.38,131.977,0.052,-41.057,0.235,-0.003,-11.911,1.000,1.000,0.000,0.145,-0.016,11.913,9.078,-0.155,0.211,178.173,359.939,0.231,55.367,"Curva 1.",5.46
277.40,131.984,0.051,-41.296,0.064,-0.003,-11.938,1.000,1.000,0.000,0.172,-0.020,11.937,8.579,-0.049,1.139,178.868,359.924,0.200,55.424,"Curva 1.",5.48
277.42,131.988,0.051,-41.535,-0.100,-0.003,-11.978,1.000,1.000,0.000,0.192,-0.022,11.977,8.213,-0.030,1.949,179.562,359.912,0.184,55.479,"Curva 1.",5.50
277.44,131.989,0.051,-41.776,-0.260,-0.004,-12.031,1.000,1.000,0.000,0.205,-0.025,12.032,7.971,-0.063,2.702,180.261,359.902,0.200,55.531,"Curva 1.",5.52
277.46,131.987,0.051,-42.018,-0.414,-0.004,-12.095,1.000,1.000,0.000,0.210,-0.027,12.101,7.635,-0.018,3.339,180.964,359.892,0.192,55.583,"Curva 1.",5.54
277.48,131.982,0.051,-42.261,-0.564,-0.002,-12.166,1.000,1.000,0.000,0.209,-0.027,12.177,7.419,0.035,3.737,181.675,359.884,0.172,55.632,"Curva 1.",5.56
277.50,131.974,0.051,-42.506,-0.716,-0.002,-12.240,1.000,1.000,0.000,0.204,-0.028,12.260,7.414,-0.012,4.042,182.394,359.879,0.183,55.681,"Curva 1.",5.58
277.52,131.963,0.051,-42.753,-0.868,-0.002,-12.319,1.000,1.000,0.000,0.197,-0.029,12.348,7.401,-0.030,4.348,183.120,359.875,0.193,55.727,"Curva 1.",5.60
277.54,131.949,0.051,-43.001,-1.022,-0.001,-12.400,1.000,1.000,0.000,0.186,-0.029,12.441,7.365,-0.003,4.549,183.854,359.872,0.182,55.773,"Curva 1.",5.62
277.56,131.931,0.050,-43.251,-1.178,-0.001,-12.480,1.000,1.000,0.000,0.174,-0.030,12.535,7.487,-0.029,4.633,184.598,359.871,0.183,55.816,"Curva 1.",5.64
277.58,131.911,0.050,-43.503,-1.338,-0.001,-12.561,1.000,1.000,0.000,0.161,-0.031,12.631,7.562,-0.057,4.741,185.349,359.869,0.194,55.859,"Curva 1.",5.66
277.60,131.888,0.050,-43.757,-1.497,-0.002,-12.641,1.000,1.000,0.000,0.144,-0.032,12.728,7.511,-0.054,4.842,186.107,359.867,0.188,55.899,"Curva 1.",5.68
277.62,131.861,0.050,-44.012,-1.661,-0.002,-12.720,1.000,1.000,0.000,0.127,-0.032,12.827,7.629,-0.042,4.901,186.870,359.865,0.187,55.939,"Curva 1.",5.70
277.64,131.831,0.050,-44.269,-1.828,-0.002,-12.797,1.000,1.000,0.000,0.110,-0.034,12.927,7.772,-0.065,4.944,187.639,359.864,0.200,55.976,"Curva 1.",5.72
277.66,131.798,0.050,-44.527,-1.998,-0.002,-12.874,1.000,1.000,0.000,0.093,-0.034,13.028,7.876,-0.034,5.028,188.412,359.862,0.201,56.012,"Curva 1.",5.74
277.68,131.761,0.050,-44.787,-2.172,-0.002,-12.949,1.000,1.000,0.000,0.076,-0.034,13.129,7.977,-0.016,5.077,189.191,359.859,0.196,56.046,"Curva 1.",5.76
277.70,131.721,0.050,-45.049,-2.351,-0.002,-13.021,1.000,1.000,0.000,0.060,-0.035,13.231,8.198,-0.046,5.109,189.975,359.857,0.207,56.079,"Curva 1.",5.78
277.72,131.677,0.050,-45.312,-2.535,-0.002,-13.091,1.000,1.000,0.000,0.045,-0.036,13.334,8.349,-0.037,5.162,190.765,359.855,0.215,56.109,"Curva 1.",5.80
277.74,131.629,0.050,-45.576,-2.720,-0.001,-13.160,1.000,1.000,0.000,0.028,-0.036,13.438,8.406,-0.028,5.226,191.559,359.854,0.209,56.138,"Curva 1.",5.82
277.76,131.578,0.050,-45.842,-2.908,-0.001,-13.226,1.000,1.000,0.000,0.010,-0.036,13.542,8.487,-0.042,5.252,192.358,359.852,0.208,56.165,"Curva 1.",5.84
277.78,131.522,0.050,-46.109,-3.101,-0.002,-13.290,1.000,1.000,0.000,-0.006,-0.037,13.647,8.633,-0.071,5.302,193.160,359.850,0.221,56.190,"Curva 1.",5.86
277.80,131.463,0.050,-46.378,-3.295,-0.002,-13.352,1.000,1.000,0.000,-0.024,-0.039,13.753,8.691,-0.070,5.355,193.965,359.849,0.220,56.213,"Curva 1.",5.88
